date | asn | count | cc
20180317 | 263119 | 74 | BR
20180317 | 263449 | 33 | BR
20180317 | 8866 | 1652 | BG
20180317 | 263447 | 40 | BR
20180317 | 263445 | 58 | BR
20180317 | 263444 | 95 | BR
20180317 | 1267 | 361 | EU
20180317 | 263110 | 159 | BR
20180317 | 264486 | 253 | BR
20180317 | 14571 | 218 | BR
20180317 | 264485 | 132 | BR
20180317 | 54113 | 310 | US
20180317 | 8781 | 142 | QA
20180317 | 15516 | 26 | DK
20180317 | 263591 | 54 | BR
20180317 | 263595 | 175 | BR
20180317 | 29697 | 105 | US
20180317 | 20640 | 59 | DE
20180317 | 28588 | 42 | BR
20180317 | 28589 | 466 | BR
20180317 | 28583 | 39 | BR
20180317 | 28580 | 867 | BR
20180317 | 8657 | 34 | PT
20180317 | 262880 | 400 | BR
20180317 | 262881 | 38 | BR
20180317 | 262883 | 33 | BR
20180317 | 262886 | 160 | BR
20180317 | 262887 | 211 | BR
20180317 | 262889 | 36 | BR
20180317 | 31477 | 102 | NL
20180317 | 15426 | 62 | NL
20180317 | 6910 | 172 | RO
20180317 | 4230 | 133 | BR
20180317 | 263329 | 196 | BR
20180317 | 28634 | 570 | BR
20180317 | 28636 | 57 | BR
20180317 | 28637 | 429 | BR
20180317 | 28638 | 100 | BR
20180317 | 28639 | 149 | BR
20180317 | 266076 | 78 | BR
20180317 | 263285 | 77 | BR
20180317 | 263284 | 98 | BR
20180317 | 267586 | 98 | BR
20180317 | 262539 | 280 | BR
20180317 | 43350 | 319 | NL
20180317 | 262532 | 248 | BR
20180317 | 266988 | 59 | BR
20180317 | 22363 | 128 | US
20180317 | 27781 | 70 | SX
20180317 | 28125 | 558 | BR
20180317 | 28126 | 359 | BR
20180317 | 266167 | 35 | BR
20180317 | 266166 | 56 | BR
20180317 | 266165 | 150 | BR
20180317 | 61722 | 75 | BR
20180317 | 266435 | 38 | BR
20180317 | 266341 | 78 | BR
20180317 | 266346 | 79 | BR
20180317 | 266433 | 110 | BR
20180317 | 23947 | 254 | None
20180317 | 262401 | 235 | BR
20180317 | 262402 | 307 | BR
20180317 | 262409 | 95 | BR
20180317 | 27257 | 148 | US
20180317 | 28670 | 380 | BR
20180317 | 19679 | 38 | US
20180317 | 60522 | 34 | DE
20180317 | 262715 | 227 | BR
20180317 | 262719 | 323 | BR
20180317 | 52982 | 28 | BR
20180317 | 52981 | 226 | BR
20180317 | 52987 | 155 | BR
20180317 | 6724 | 36 | DE
20180317 | 52320 | 38 | CO
20180317 | 15703 | 58 | NL
20180317 | 17113 | 60 | US
20180317 | 53059 | 938 | BR
20180317 | 10310 | 140 | US
20180317 | 53057 | 36 | BR
20180317 | 53052 | 187 | BR
20180317 | 53053 | 640 | BR
20180317 | 13357 | 94 | BR
20180317 | 262812 | 358 | BR
20180317 | 61948 | 27 | BR
20180317 | 29396 | 36 | NL
20180317 | 61943 | 208 | BR
20180317 | 61942 | 229 | BR
20180317 | 53122 | 274 | BR
20180317 | 53127 | 78 | BR
20180317 | 53125 | 36 | BR
20180317 | 6057 | 12111 | UY
20180317 | 2635 | 415 | US
20180317 | 52613 | 379 | BR
20180317 | 52611 | 33 | BR
20180317 | 52610 | 337 | BR
20180317 | 61157 | 100 | DE
20180317 | 52614 | 218 | BR
20180317 | 263415 | 180 | BR
20180317 | 1241 | 121 | EU
20180317 | 265292 | 80 | BR
20180317 | 46562 | 32 | US
20180317 | 265055 | 38 | BR
20180317 | 265051 | 79 | BR
20180317 | 264903 | 78 | BR
20180317 | 23148 | 410 | US
20180317 | 39647 | 36 | NL
20180317 | 262957 | 112 | BR
20180317 | 264270 | 26 | BR
20180317 | 3549 | 14138 | US
20180317 | 11844 | 382 | BR
20180317 | 264877 | 135 | BR
20180317 | 15169 | 6720 | US
20180317 | 264872 | 152 | BR
20180317 | 14340 | 71 | US
20180317 | 264013 | 314 | BR
20180317 | 264014 | 40 | BR
20180317 | 263411 | 148 | BR
20180317 | 15763 | 51 | DE
20180317 | 265475 | 118 | BR
20180317 | 264479 | 128 | BR
20180317 | 266131 | 38 | BR
20180317 | 265478 | 118 | BR
20180317 | 8220 | 397 | GB
20180317 | 266133 | 116 | BR
20180317 | 263120 | 141 | BR
20180317 | 263433 | 139 | BR
20180317 | 263124 | 152 | BR
20180317 | 263437 | 116 | BR
20180317 | 264497 | 60 | BR
20180317 | 264496 | 138 | BR
20180317 | 264491 | 82 | BR
20180317 | 262495 | 63 | BR
20180317 | 264493 | 26 | BR
20180317 | 264492 | 96 | BR
20180317 | 264498 | 33 | BR
20180317 | 8462 | 66 | HU
20180317 | 15695 | 31 | NL
20180317 | 47447 | 95 | DE
20180317 | 29049 | 236 | AZ
20180317 | 37100 | 30 | MU
20180317 | 263055 | 107 | BR
20180317 | 263057 | 158 | BR
20180317 | 263053 | 458 | BR
20180317 | 263546 | 223 | BR
20180317 | 263544 | 283 | BR
20180317 | 263542 | 71 | BR
20180317 | 263541 | 177 | BR
20180317 | 31400 | 52 | DE
20180317 | 262893 | 218 | BR
20180317 | 262891 | 272 | BR
20180317 | 15435 | 32 | NL
20180317 | 60294 | 61 | DE
20180317 | 7738 | 5734 | BR
20180317 | 28338 | 299 | BR
20180317 | 1251 | 818 | BR
20180317 | 28334 | 188 | BR
20180317 | 28331 | 1915 | BR
20180317 | 28330 | 1120 | BR
20180317 | 262527 | 90 | BR
20180317 | 267590 | 76 | BR
20180317 | 8359 | 250 | RU
20180317 | 28158 | 833 | BR
20180317 | 28154 | 565 | BR
20180317 | 61730 | 138 | BR
20180317 | 266406 | 73 | BR
20180317 | 266409 | 98 | BR
20180317 | 262413 | 76 | BR
20180317 | 262412 | 42 | BR
20180317 | 262417 | 178 | BR
20180317 | 12637 | 26 | IT
20180317 | 263941 | 151 | BR
20180317 | 263946 | 98 | BR
20180317 | 61709 | 69 | BR
20180317 | 263945 | 78 | BR
20180317 | 266534 | 156 | BR
20180317 | 266537 | 41 | BR
20180317 | 262792 | 70 | BR
20180317 | 262807 | 360 | BR
20180317 | 16637 | 166 | ZA
20180317 | 262706 | 346 | BR
20180317 | 262704 | 196 | BR
20180317 | 262700 | 697 | BR
20180317 | 52999 | 84 | BR
20180317 | 11432 | 1043 | BR
20180317 | 61704 | 98 | BR
20180317 | 52991 | 246 | BR
20180317 | 52992 | 118 | BR
20180317 | 52516 | 57 | BR
20180317 | 53062 | 1212 | BR
20180317 | 53061 | 59 | BR
20180317 | 53067 | 545 | BR
20180317 | 53066 | 94 | BR
20180317 | 53065 | 237 | BR
20180317 | 10674 | 32 | US
20180317 | 3737 | 27 | US
20180317 | 42708 | 301 | SE
20180317 | 263989 | 59 | BR
20180317 | 53115 | 260 | BR
20180317 | 53114 | 53 | BR
20180317 | 53113 | 100 | BR
20180317 | 53112 | 129 | BR
20180317 | 53111 | 295 | BR
20180317 | 20144 | 88 | US
20180317 | 52604 | 266 | BR
20180317 | 264425 | 118 | BR
20180317 | 36408 | 52 | US
20180317 | 265284 | 38 | BR
20180317 | 62955 | 36 | US
20180317 | 265264 | 218 | BR
20180317 | 265260 | 135 | BR
20180317 | 264393 | 72 | BR
20180317 | 264397 | 90 | BR
20180317 | 48526 | 63 | LU
20180317 | 264244 | 78 | BR
20180317 | 33748 | 90 | US
20180317 | 53246 | 458 | BR
20180317 | 53243 | 138 | BR
20180317 | 53242 | 260 | BR
20180317 | 53240 | 643 | BR
20180317 | 2914 | 420 | US
20180317 | 262695 | 55 | BR
20180317 | 714 | 2890 | US
20180317 | 38040 | 72 | TH
20180317 | 265864 | 156 | PY
20180317 | 28656 | 40 | BR
20180317 | 263601 | 60 | BR
20180317 | 263604 | 37 | BR
20180317 | 265464 | 80 | BR
20180317 | 202120 | 32 | NL
20180317 | 53202 | 361 | BR
20180317 | 263421 | 473 | BR
20180317 | 263427 | 44 | BR
20180317 | 28654 | 646 | BR
20180317 | 12989 | 2980 | NL
20180317 | 5413 | 170 | GB
20180317 | 263049 | 196 | BR
20180317 | 264020 | 153 | BR
20180317 | 264022 | 60 | BR
20180317 | 264023 | 78 | BR
20180317 | 263042 | 196 | BR
20180317 | 263041 | 116 | BR
20180317 | 263047 | 166 | BR
20180317 | 47764 | 69 | RU
20180317 | 6939 | 3277 | US
20180317 | 266951 | 98 | BR
20180317 | 28359 | 360 | BR
20180317 | 61637 | 116 | BR
20180317 | 52720 | 257 | BR
20180317 | 29141 | 34 | DE
20180317 | 28328 | 648 | BR
20180317 | 28329 | 1648 | BR
20180317 | 1248 | 31 | NL
20180317 | 262955 | 221 | BR
20180317 | 262952 | 357 | BR
20180317 | 28323 | 395 | BR
20180317 | 262950 | 176 | BR
20180317 | 22548 | 37 | BR
20180317 | 262557 | 194 | BR
20180317 | 262558 | 80 | BR
20180317 | 28352 | 108 | BR
20180317 | 262394 | 443 | BR
20180317 | 262393 | 48 | BR
20180317 | 34756 | 28 | NL
20180317 | 22302 | 36 | US
20180317 | 28143 | 58 | BR
20180317 | 28140 | 161 | BR
20180317 | 28141 | 45 | BR
20180317 | 28146 | 1136 | BR
20180317 | 28145 | 414 | BR
20180317 | 22431 | 40 | BR
20180317 | 266414 | 80 | BR
20180317 | 266413 | 95 | BR
20180317 | 6614 | 146 | US
20180317 | 267439 | 100 | BR
20180317 | 263959 | 174 | BR
20180317 | 13768 | 1053 | CA
20180317 | 52858 | 244 | BR
20180317 | 13760 | 71 | US
20180317 | 52850 | 48 | BR
20180317 | 266523 | 242 | BR
20180317 | 266525 | 91 | BR
20180317 | 266524 | 32 | BR
20180317 | 266529 | 35 | BR
20180317 | 21021 | 40 | PL
20180317 | 61898 | 39 | BR
20180317 | 266254 | 158 | BR
20180317 | 266256 | 80 | BR
20180317 | 262778 | 72 | BR
20180317 | 61890 | 417 | BR
20180317 | 11403 | 28 | US
20180317 | 262773 | 52 | BR
20180317 | 262777 | 130 | BR
20180317 | 262774 | 32 | BR
20180317 | 262775 | 317 | BR
20180317 | 9116 | 169 | IL
20180317 | 262607 | 56 | BR
20180317 | 262605 | 642 | BR
20180317 | 262601 | 293 | BR
20180317 | 262609 | 80 | BR
20180317 | 24875 | 108 | NL
20180317 | 53100 | 56 | BR
20180317 | 53101 | 194 | BR
20180317 | 53102 | 306 | BR
20180317 | 53103 | 120 | BR
20180317 | 53104 | 52 | BR
20180317 | 53106 | 54 | BR
20180317 | 53107 | 275 | BR
20180317 | 20773 | 161 | DE
20180317 | 33132 | 198 | US
20180317 | 13489 | 2095 | CO
20180317 | 53075 | 138 | BR
20180317 | 53070 | 387 | BR
20180317 | 53072 | 109 | BR
20180317 | 53078 | 315 | BR
20180317 | 265075 | 158 | BR
20180317 | 9063 | 36 | DE
20180317 | 264381 | 238 | BR
20180317 | 264383 | 78 | BR
20180317 | 21574 | 570 | BR
20180317 | 29208 | 99 | SK
20180317 | 265383 | 33 | BR
20180317 | 265388 | 54 | BR
20180317 | 265389 | 118 | BR
20180317 | 264255 | 58 | BR
20180317 | 36692 | 139 | US
20180317 | 2906 | 121 | US
20180317 | 48173 | 71 | DE
20180317 | 263526 | 94 | BR
20180317 | 44050 | 218 | RU
20180317 | 265498 | 148 | BR
20180317 | 265496 | 126 | BR
20180317 | 30447 | 104 | US
20180317 | 263384 | 76 | BR
20180317 | 263386 | 152 | BR
20180317 | 31242 | 42 | PL
20180317 | 12993 | 42 | LV
20180317 | 10362 | 60 | BR
20180317 | 8075 | 2700 | None
20180317 | 28001 | 105 | UY
20180317 | 264033 | 27 | BR
20180317 | 263567 | 182 | BR
20180317 | 263569 | 283 | BR
20180317 | 23089 | 406 | US
20180317 | 263097 | 34 | BR
20180317 | 263099 | 186 | BR
20180317 | 26744 | 97 | US
20180317 | 263143 | 169 | BR
20180317 | 262949 | 89 | BR
20180317 | 263145 | 29 | BR
20180317 | 265885 | 33 | BR
20180317 | 28311 | 736 | BR
20180317 | 28310 | 62 | BR
20180317 | 262540 | 111 | BR
20180317 | 262545 | 210 | BR
20180317 | 34762 | 140 | BE
20180317 | 262546 | 390 | BR
20180317 | 262548 | 60 | BR
20180317 | 263898 | 160 | BR
20180317 | 262385 | 305 | BR
20180317 | 266162 | 78 | BR
20180317 | 11232 | 53 | US
20180317 | 262388 | 398 | BR
20180317 | 34569 | 56 | BG
20180317 | 265339 | 77 | BR
20180317 | 263897 | 35 | BR
20180317 | 12578 | 56 | LV
20180317 | 28173 | 325 | BR
20180317 | 132591 | 232 | HK
20180317 | 61719 | 54 | BR
20180317 | 28178 | 93 | BR
20180317 | 31424 | 56 | CH
20180317 | 266468 | 98 | BR
20180317 | 61578 | 56 | BR
20180317 | 16509 | 2628 | US
20180317 | 266390 | 104 | BR
20180317 | 266391 | 76 | BR
20180317 | 61570 | 199 | BR
20180317 | 266395 | 77 | BR
20180317 | 266464 | 33 | BR
20180317 | 263966 | 157 | BR
20180317 | 263960 | 38 | BR
20180317 | 267423 | 75 | BR
20180317 | 263968 | 58 | BR
20180317 | 267428 | 76 | BR
20180317 | 22689 | 1485 | BR
20180317 | 26592 | 46 | BR
20180317 | 52848 | 395 | BR
20180317 | 52846 | 36 | BR
20180317 | 52840 | 69 | BR
20180317 | 50629 | 33 | DE
20180317 | 39120 | 38 | IT
20180317 | 266084 | 94 | BR
20180317 | 266081 | 148 | BR
20180317 | 51088 | 126 | NL
20180317 | 266260 | 103 | BR
20180317 | 19551 | 459 | US
20180317 | 61888 | 179 | BR
20180317 | 263363 | 32 | BR
20180317 | 266065 | 115 | BR
20180317 | 266062 | 40 | BR
20180317 | 266060 | 98 | BR
20180317 | 262761 | 442 | BR
20180317 | 262760 | 667 | BR
20180317 | 262765 | 735 | BR
20180317 | 262766 | 288 | BR
20180317 | 16276 | 442 | FR
20180317 | 262617 | 202 | BR
20180317 | 262610 | 303 | BR
20180317 | 262612 | 242 | BR
20180317 | 2715 | 58 | BR
20180317 | 21345 | 72 | GB
20180317 | 28124 | 495 | BR
20180317 | 22925 | 50 | US
20180317 | 52666 | 330 | BR
20180317 | 52664 | 41 | BR
20180317 | 265065 | 78 | BR
20180317 | 12389 | 4002 | RU
20180317 | 265061 | 60 | BR
20180317 | 53001 | 252 | BR
20180317 | 12140 | 54 | BR
20180317 | 53005 | 69 | BR
20180317 | 53008 | 300 | BR
20180317 | 199524 | 184 | AT
20180317 | 265242 | 35 | BR
20180317 | 52712 | 147 | BR
20180317 | 9304 | 440 | HK
20180317 | 38001 | 162 | SG
20180317 | 265399 | 35 | BR
20180317 | 265398 | 57 | BR
20180317 | 266344 | 72 | BR
20180317 | 264110 | 36 | BR
20180317 | 53086 | 158 | BR
20180317 | 264281 | 187 | BR
20180317 | 264285 | 128 | BR
20180317 | 264538 | 135 | BR
20180317 | 267613 | 55 | BR
20180317 | 55259 | 38 | US
20180317 | 263647 | 100 | BR
20180317 | 266185 | 100 | BR
20180317 | 263623 | 275 | BR
20180317 | 263626 | 273 | BR
20180317 | 263625 | 155 | BR
20180317 | 14282 | 200 | BR
20180317 | 265485 | 36 | BR
20180317 | 44066 | 42 | DE
20180317 | 13030 | 304 | CH
20180317 | 14551 | 120 | US
20180317 | 266180 | 52 | BR
20180317 | 11096 | 72 | None
20180317 | 263394 | 140 | BR
20180317 | 265937 | 118 | BR
20180317 | 265936 | 38 | BR
20180317 | 265933 | 60 | BR
20180317 | 265938 | 63 | BR
20180317 | 30781 | 45 | FR
20180317 | 6327 | 3398 | CA
20180317 | 29014 | 81 | DE
20180317 | 262408 | 240 | BR
20180317 | 266366 | 80 | BR
20180317 | 34224 | 105 | BG
20180317 | 29838 | 66 | US
20180317 | 267638 | 138 | BR
20180317 | 23520 | 153 | US
20180317 | 8100 | 68 | US
20180317 | 267634 | 136 | BR
20180317 | 23105 | 260 | BR
20180317 | 263087 | 618 | BR
20180317 | 263086 | 275 | BR
20180317 | 263084 | 75 | BR
20180317 | 28306 | 1047 | BR
20180317 | 28307 | 174 | BR
20180317 | 28300 | 717 | BR
20180317 | 28303 | 80 | 
20180317 | 263112 | 98 | BR
20180317 | 28308 | 224 | BR
20180317 | 28309 | 1676 | BR
20180317 | 53079 | 80 | BR
20180317 | 263151 | 168 | BR
20180317 | 52936 | 39 | BR
20180317 | 263401 | 94 | BR
20180317 | 263152 | 589 | BR
20180317 | 38082 | 30 | None
20180317 | 263154 | 254 | BR
20180317 | 263405 | 55 | BR
20180317 | 262970 | 47 | BR
20180317 | 262971 | 510 | BR
20180317 | 262977 | 121 | BR
20180317 | 263880 | 431 | BR
20180317 | 262571 | 25 | BR
20180317 | 262572 | 80 | BR
20180317 | 262378 | 27 | BR
20180317 | 8560 | 85 | DE
20180317 | 262377 | 48 | BR
20180317 | 262374 | 180 | BR
20180317 | 262375 | 1173 | BR
20180317 | 262372 | 276 | BR
20180317 | 28163 | 343 | BR
20180317 | 28165 | 459 | BR
20180317 | 28166 | 224 | BR
20180317 | 28169 | 210 | BR
20180317 | 50923 | 38 | RU
20180317 | 262504 | 107 | BR
20180317 | 266475 | 155 | BR
20180317 | 265317 | 58 | BR
20180317 | 263978 | 118 | BR
20180317 | 262288 | 534 | BR
20180317 | 52878 | 39 | BR
20180317 | 262282 | 54 | BR
20180317 | 52872 | 315 | BR
20180317 | 52871 | 150 | BR
20180317 | 52877 | 53 | BR
20180317 | 262287 | 338 | BR
20180317 | 50300 | 26 | GB
20180317 | 25074 | 122 | DE
20180317 | 262755 | 240 | BR
20180317 | 262757 | 713 | BR
20180317 | 262750 | 566 | BR
20180317 | 28277 | 341 | BR
20180317 | 12779 | 54 | IT
20180317 | 262595 | 136 | BR
20180317 | 262590 | 89 | BR
20180317 | 262591 | 31 | BR
20180317 | 266382 | 60 | BR
20180317 | 10954 | 25 | BR
20180317 | 286 | 140 | NL
20180317 | 29073 | 58 | NL
20180317 | 25291 | 43 | DE
20180317 | 38880 | 171 | AU
20180317 | 24989 | 25 | DE
20180317 | 263165 | 43 | BR
20180317 | 262620 | 218 | BR
20180317 | 262624 | 252 | BR
20180317 | 2497 | 170 | JP
20180317 | 21351 | 26 | FR
20180317 | 52654 | 284 | BR
20180317 | 52650 | 435 | BR
20180317 | 10733 | 691 | BR
20180317 | 34788 | 77 | DE
20180317 | 4809 | 91 | CN
20180317 | 53013 | 204 | BR
20180317 | 57043 | 96 | NL
20180317 | 265238 | 57 | BR
20180317 | 53018 | 348 | BR
20180317 | 265233 | 52 | BR
20180317 | 265234 | 78 | BR
20180317 | 52722 | 34 | BR
20180317 | 52721 | 128 | BR
20180317 | 10429 | 368 | BR
20180317 | 52726 | 160 | BR
20180317 | 9318 | 589 | None
20180317 | 8953 | 36 | RO
20180317 | 61915 | 57 | BR
20180317 | 265347 | 54 | BR
20180317 | 6830 | 903 | AT
20180317 | 59605 | 27 | BH
20180317 | 264524 | 51 | BR
20180317 | 264295 | 236 | BR
20180317 | 264293 | 66 | BR
20180317 | 264290 | 395 | BR
20180317 | 29314 | 274 | PL
20180317 | 34968 | 52 | NL
20180317 | 265403 | 59 | BR
20180317 | 197595 | 72 | SE
20180317 | 8001 | 74 | US
20180317 | 265959 | 53 | BR
20180317 | 264424 | 98 | BR
20180317 | 263362 | 178 | BR
20180317 | 264135 | 155 | BR
20180317 | 28573 | 8787 | BR
20180317 | 28571 | 556 | BR
20180317 | 28577 | 176 | BR
20180317 | 28576 | 112 | BR
20180317 | 29791 | 153 | US
20180317 | 263508 | 156 | BR
20180317 | 264991 | 98 | BR
20180317 | 39326 | 60 | GB
20180317 | 14413 | 55 | US
20180317 | 28370 | 120 | BR
20180317 | 262965 | 179 | BR
20180317 | 58511 | 27 | AU
20180317 | 42 | 1014 | US
20180317 | 262968 | 129 | BR
20180317 | 267139 | 94 | BR
20180317 | 1299 | 175 | EU
20180317 | 14204 | 55 | BR
20180317 | 30081 | 41 | US
20180317 | 8399 | 34 | FR
20180317 | 262562 | 144 | BR
20180317 | 262561 | 118 | BR
20180317 | 262566 | 104 | BR
20180317 | 12552 | 456 | SE
20180317 | 8551 | 685 | IL
20180317 | 262365 | 86 | BR
20180317 | 51468 | 44 | DK
20180317 | 262360 | 36 | BR
20180317 | 262363 | 38 | BR
20180317 | 28198 | 192 | BR
20180317 | 28191 | 1168 | BR
20180317 | 28192 | 48 | BR
20180317 | 267623 | 38 | BR
20180317 | 8487 | 42 | FR
20180317 | 28204 | 78 | BR
20180317 | 28207 | 239 | BR
20180317 | 25933 | 1910 | BR
20180317 | 28201 | 2391 | BR
20180317 | 7465 | 27 | BR
20180317 | 28202 | 19802 | BR
